FID,FireName,FireNo,Label,StartDate,EndDate,area_ha
30058,Forbes Street,13091177729,2013-14 Wildfire,11/09/2013,12/09/2013,2.53434114
30059,Mailand Bay Beach Fire/camp fire,13101780736,2013-14 Wildfire,17/10/2013,17/10/2013,0.00840265
30060,Dry Arm,14032156905,2013-14 Wildfire,21/03/2014,27/03/2014,39.46169078
30061,Ramsar road Ash Island,14032056832,2013-14 Wildfire,20/03/2014,24/03/2014,0.8594948
30062,Hydrant Wildfire,14032357057,2013-14 Wildfire,22/03/2014,24/03/2014,0.51140515
30063,Sunset Mountain Fire,14032056819,2013-14 Wildfire,20/03/2014,23/03/2014,299.0016742
30069,Rockview Road,13090176688,2013-14 Wildfire,1/09/2013,15/09/2013,1249.836205
30070, , ,2013-14 Wildfire,,,56.13637622
30072,Avondale Fire,14022555067,2013-14 Wildfire,25/02/2014,3/03/2014,3.24734756
30073,Butterleaf,14012152834,2013-14 Wildfire,21/01/2014,23/01/2014,2.85103736
30074,Youdales Hut,13101880851,2013-14 Wildfire,18/10/2013,19/10/2013,0.01846856
30076, , ,2013-14 Wildfire,9/03/2014,9/03/2014,0.01000706
30078,Brushy Mountain Complex Fire,13100979952,2013-14 Wildfire,9/10/2013,17/11/2013,8331.280906
30079,Brushy Mountain Complex Fire,13100979952,2013-14 Wildfire,9/10/2013,17/11/2013,5409.854671
30080,Unknown name, ,2013-14 Wildfire,31/08/2013,31/08/2013,3855.539583
30094,Cockatiel Rd,ICON,2013-14 Wildfire,1/11/2013,1899-12-30,6.2768231
30095,Apple Tree Knob Rd,2.01407E+13,2013-14 Wildfire,1/07/2014,1/01/1970,701.2548436
30096,Kaars Road,13100979982,2013-14 Wildfire,9/10/2013,12/11/2013,5130.073048
30097,Teal Road, ,2013-14 Wildfire,26/06/2014,26/06/2014,8.82032495
30098,Wheelbarrow Ridge,14062963821,2013-14 Wildfire,29/06/2014,30/06/2014,3.24945731
30120,The Loop Trail, ,2013-14 Wildfire,1/12/2013,3/12/2013,189.8982924
30145,Chisel Fire,13100279528,2013-14 Wildfire,2/10/2013,11/10/2013,89.6336516
30258,Tyagarah Nature Reserve,13120683956,2013-14 Wildfire,6/12/2013,6/12/2013,0.02653887
30366,No name - not in ICON.,N/A,2013-14 Wildfire,9/06/2014,10/06/2014,0.00717066
30367,No name - not in ICON.,N/A,2013-14 Wildfire,9/06/2014,10/06/2014,0.0045509
30377,Wiakok-Kauthi Creek Fire,13122250621,2013-14 Wildfire,22/12/2013,9/01/2014,281.2648151
30443,Kaars Road,13100979982,2013-14 Wildfire,9/10/2013,12/11/2013,662.1269888
30484,Green Scrub HR Smoke Sighting,13092478607,2013-14 Wildfire,24/09/2013,24/10/2013,334.7755579
30750,Captains Creek Fire,14020253570,2013-14 Wildfire,3/02/2014,6/02/2014,444.6413608
31089,Mt Tangory,13101380358,2013-14 Wildfire,13/10/2013,31/10/2013,1485.887559
31588,Lankeys Creek Trail,13083076485,2013-14 Wildfire,30/08/2013,9/09/2013,702.1725674
31962,Browns Road Blackhill, ,2013-14 Wildfire,10/09/2013,11/09/2013,7.31603751
31978,Lings Road, ,2013-14 Wildfire,3/02/2014,8/02/2014,43.9868318
32591,Duggan Creek,13092178396,2013-14 Wildfire,19/09/2013,3/10/2013,201.0326054
29978,Wombat Creek,14080167306,2014-15 Wildfire,1/08/2014,17/08/2014,2219.559869
29979,Greberts Road,14080267557,2014-15 Wildfire,2/08/2014,13/08/2014,1121.372284
29980,Bulldog Road,14080267470,2014-15 Wildfire,2/08/2014,16/08/2014,521.8191669
29981,Banyabba Pine,14072966841,2014-15 Wildfire,29/07/2014,5/08/2014,50.61251924
29985,Gentlemans Halt,14082569803,2014-15 Wildfire,25/08/2014,25/08/2014,0.02338359
29986,Gentlemans Halt,14082569803,2014-15 Wildfire,25/08/2014,25/08/2014,0.07229591
29987,Gentlemans Halt,14082569803,2014-15 Wildfire,25/08/2014,25/08/2014,0.1906548
29988,Gentlemans Halt,14082569803,2014-15 Wildfire,25/08/2014,25/08/2014,0.0347255
29989,Gentlemans Halt,14082569803,2014-15 Wildfire,25/08/2014,25/08/2014,0.4130361
29990,Gentlemans Halt,14082569803,2014-15 Wildfire,25/08/2014,25/08/2014,0.0466262
29991,Gentlemans Halt,14082569803,2014-15 Wildfire,25/08/2014,25/08/2014,0.12248046
29992,Gentlemans Halt,14082569803,2014-15 Wildfire,25/08/2014,25/08/2014,0.2632756
29994,Hurleys Trl - Legume,14102675736,2014-15 Wildfire,26/11/2014,6/11/2014,5962.090736
29996,Tyagarah Nature Reserve,14111077813,2014-15 Wildfire,10/11/2014,17/11/2014,0.86366444
30101,"Georges Rd, Ellalong",14070864667,2014-15 Wildfire,8/07/2014,15/07/2014,33.07127409
30103,"Riverside Cres, Brunswick Heads",14071865769,2014-15 Wildfire,18/07/2014,20/07/2014,0.04742868
30104,"Clarence River, Tenterfield",14070964841,2014-15 Wildfire,9/07/2014,14/07/2014,847.5679246
30105,"North Head Scenic Dr, Manly",14071265276,2014-15 Wildfire,12/07/2014,12/07/2014,0.32116775
30123,Nerang Road Fire,14073167169,2014-15 Wildfire,31/07/2014,31/07/2014,0.07898337
30124,Moores Point Road,14080367706,2014-15 Wildfire,3/08/2014,11/08/2014,54.84836705
30137,Pound Rd Fire,14073066882,2014-15 Wildfire,30/07/2014,18/08/2014,920.0479562
30138,Hamburger Rock Fire,14080167321,2014-15 Wildfire,1/08/2014,18/08/2014,347.5416451
30147,Florda Red Dr,14080267451,2014-15 Wildfire,2/08/2014,17/08/2014,4116.868609
30149,Hickeys Creek Wildfire,14080267540,2014-15 Wildfire,2/08/2014,20/08/2014,44.68784961
30150,Hickeys Creek Wildfire,14080267540,2014-15 Wildfire,2/08/2014,20/08/2014,77.55405409
30151,Hickeys Creek Wildfire,14080267540,2014-15 Wildfire,2/08/2014,20/08/2014,270.3874743
30152,Hickeys Creek Wildfire,14080267540,2014-15 Wildfire,2/08/2014,20/08/2014,166.2619099
30153,Hickeys Creek Wildfire,14080267540,2014-15 Wildfire,2/08/2014,20/08/2014,12.0471207
30172,Garibaldi,14080167223,2014-15 Wildfire,1/08/2014,16/08/2014,436.2284433
30173,Garibaldi,14080167223,2014-15 Wildfire,1/08/2014,16/08/2014,2381.953011
30174,Bushfire Oaklands Rd,14062463412,2014-15 Wildfire,24/06/2014,28/06/2014,25.7318394
30175,Bobs Road,14071165076,2014-15 Wildfire,10/07/2014,21/07/2014,402.4906716
30176,Splitters Creek,14072466293,2014-15 Wildfire,24/07/2014,28/07/2014,257.9753812
30177,MacLeods Ck,14073167021,2014-15 Wildfire,31/07/2014,2/08/2014,88.38222923
30178,"Worcester Rd, Rouse Hill",14072065943,2014-15 Wildfire,20/07/2014,20/07/2014,0.18795164
30179,Long Island - Brooklyn Rd Brooklyn,14090370324,2014-15 Wildfire,3/09/2014,3/09/2014,0.06587442
30180,Carrs Drive, ,2014-15 Wildfire,1/01/1970,7/08/2014,136.7543183
30181,Blaxlands Flat,14080467839,2014-15 Wildfire,3/08/2014,12/08/2014,246.9850668
30182,Clearview Road,14080167411,2014-15 Wildfire,1/08/2014,4/08/2014,0.78542022
30183,Clearview Road,14080167411,2014-15 Wildfire,1/08/2014,4/08/2014,1.11751826
30184,Clearview Road,14080167411,2014-15 Wildfire,1/08/2014,8/08/2014,316.4980918
30185,Coast Range Road Fire,14080567947,2014-15 Wildfire,2/08/2014,7/08/2014,103.3375015
30186,Dinjerra Road,14073066953,2014-15 Wildfire,30/07/2014,8/08/2014,281.9044371
30187,Kangaroo Creek Trail,14071965840,2014-15 Wildfire,19/07/2014,2/08/2014,1849.050222
30188,Mahogany Drive, ,2014-15 Wildfire,1/01/1970,3/08/2014,76.29343244
30189,McGills Road,14080167421,2014-15 Wildfire,1/08/2014,17/08/2014,1185.701155
30190,McGills Road,14080167421,2014-15 Wildfire,1/08/2014,17/08/2014,0.76521985
30191,Shannon Creek Dam,14080367701,2014-15 Wildfire,2/08/2014,9/08/2014,903.9946007
30192,Timber Top Road,14080167221,2014-15 Wildfire,1/08/2014,5/08/2014,8.94784193
30193,Timber Top Road,14080167221,2014-15 Wildfire,1/08/2014,12/08/2014,189.1775193
30194,Wards Point Fire,14080367806,2014-15 Wildfire,3/08/2014,11/08/2014,269.3823172
30196,Mt Tomalpin - HEZ Pelaw Main,14091270926,2014-15 Wildfire,12/09/2014,13/09/2014,5.05441881
30197,Cuubeun nature reserve,14080467898,2014-15 Wildfire,4/08/2014,4/08/2014,0.00253879
30199,Nimmo Hill,14093072851,2014-15 Wildfire,30/09/2014,3/10/2014,20.1789079
30200,"Near Water Tank and Old Tip, Abermain",14092271870,2014-15 Wildfire,22/09/2014,22/09/2014,1.27595535
30201,Clay Road Fire,14092972597,2014-15 Wildfire,29/09/2014,1/10/2014,19.11446917
30202,"George Caley Pl, Vincentia (Wool Rd)",14100773827,2014-15 Wildfire,7/10/2014,7/10/2014,0.07723611
30209,Ramsar Road,14100773808,2014-15 Wildfire,7/10/2014,9/10/2014,7.40260688
30211,Four Mile Ridge,14091871450,2014-15 Wildfire,18/09/2014,25/09/2014,433.8671474
30216,Minyon Falls,14091471135,2014-15 Wildfire,14/09/2014,28/10/2014,53.60022796
30217,Captains Creek,14100172951,2014-15 Wildfire,1/10/2014,10/10/2014,140.7325295
30220,Unmapped fire - Winburndale NR, ,2014-15 Wildfire,2/10/2014,2/10/2014,0.18182399
30222,Cubbo Forest Gwabbegar,14101874906,2014-15 Wildfire,18/10/2014,21/10/2014,14.54035187
30224,Kinchega Campsite 30,14100673713,2014-15 Wildfire,6/10/2014,6/10/2014,6.18e-06
30225,Putty Road Colo Heights,14092171782,2014-15 Wildfire,21/09/2014,24/09/2014,6.61070249
30226,Yowaka Road,14080868279,2014-15 Wildfire,8/08/2014,14/08/2014,1.39217292
30230,"South Beach Rd, Brunswick Heads",14102075063,2014-15 Wildfire,20/10/2014,22/10/2014,0.15998515
30231,Nulla Nulla Creek Rd,14101174225,2014-15 Wildfire,11/10/2014,6/11/2014,648.0401022
30235,Cape Banks - La Perouse,14102976132,2014-15 Wildfire,28/10/2014,31/10/2014,2.65345053
30236,Wilfred Barret Dr Magenta,14102976139,2014-15 Wildfire,29/10/2014,2/11/2014,2.3758176
30237,Tuckerbox Rd,14072766568,2014-15 Wildfire,26/07/2014,4/08/2014,14.21349734
30238,Appletree High Range,14110176686,2014-15 Wildfire,1/11/2014,6/11/2014,8.50526693
30239,Commission Rd,14102675745,2014-15 Wildfire,26/10/2014,6/11/2014,10.34655111
30240,Putty Road,14102575579,2014-15 Wildfire,23/10/2014,3/11/2014,12.19494453
30241,"Powerline Rd, Kitchener",14102976124,2014-15 Wildfire,29/10/2014,31/10/2014,0.94088916
30242,"Link Rd, Cabramurra, Tumut",14103176377,2014-15 Wildfire,31/10/2014,2/11/2014,0.07810496
30243,Trial Hill Fire,14102475431,2014-15 Wildfire,24/10/2014,27/10/2014,2.8803538
30247,Nullama,14110677365,2014-15 Wildfire,6/11/2014,11/11/2014,183.3416466
30248,Mudgerybah,14102475493,2014-15 Wildfire,23/10/2014,3/11/2014,43.81760567
30249,Quartz Rd,14102575617,2014-15 Wildfire,25/10/2014,6/11/2014,677.6570278
30250,Sandon Road,14110176557,2014-15 Wildfire,1/11/2014,3/11/2014,1.91840465
30251,Stockyard Mountain,14110377025,2014-15 Wildfire,2/11/2014,6/11/2014,53.0141761
30252,"Willi Willi Rd, Sherwood",14102976134,2014-15 Wildfire,29/10/2014,24/11/2014,891.7845964
30253,"Doyles Creek Rd, Webbs Creek",14110176653,2014-15 Wildfire,1/11/2014,10/11/2014,0.58830769
30254,Finchley Camping Ground,14110176711,2014-15 Wildfire,1/11/2014,6/11/2014,0.12730619
30255,Blakemans Lookout Fire,14110677384,2014-15 Wildfire,6/11/2014,7/11/2014,0.03027093
30256,Sheep Trig,14110276872,2014-15 Wildfire,2/11/2014,11/11/2014,33.97351582
30257,Stockyard Creek,14110276829,2014-15 Wildfire,2/11/2014,12/11/2014,52.6660867
30259,Old Settlers,14102575662,2014-15 Wildfire,25/10/2014,16/11/2014,892.3730877
30260,Wollemi Creek,14110176708,2014-15 Wildfire,1/11/2014,15/11/2014,146.0547654
30261,Sugee Bag Creek,14110276826,2014-15 Wildfire,2/11/2014,15/11/2014,34.60383383
30262,Ironbark,14110276854,2014-15 Wildfire,2/11/2014,15/11/2014,5.11885054
30263,Prestons,14110877539,2014-15 Wildfire,8/11/2014,15/11/2014,5.26283337
30264,Thompsons Peak,14110376970,2014-15 Wildfire,3/11/2014,14/11/2014,16.94330756
30265,"River Rd, Yanco",14092872493,2014-15 Wildfire,28/09/2014,7/10/2014,3.41131177
30266,Yanga NP - Roadside rest area,14110376967,2014-15 Wildfire,3/11/2014,4/11/2014,0.27630177
30272,"Tree Alight, Murray Valley NP",14103076295,2014-15 Wildfire,31/10/2014,31/10/2014,0.07652398
30273,Millewa River Road Mathoura,14102175157,2014-15 Wildfire,21/10/2014,21/10/2014,2.94e-05
30274,"Quicks Rd, Barooga",14110176529,2014-15 Wildfire,1/11/2014,1/11/2014,4.142e-05
30275,Double Creek,14112379163,2014-15 Wildfire,23/11/2014,1/12/2014,1.4848707
30276,Terraborra North,14112479512,2014-15 Wildfire,24/11/2014,28/11/2014,0.08401508
30277,Carrs Rd,14112479495,2014-15 Wildfire,24/11/2014,27/11/2014,89.01402047
30278,Link Trail Lightning Strike,14120180319,2014-15 Wildfire,30/11/2014,4/12/2014,0.03263397
30279,Bala Trig,14113080178,2014-15 Wildfire,30/11/2014,2/12/2014,0.03657048
30280,Baerami Range,14112679805,2014-15 Wildfire,26/11/2014,2/12/2014,0.65273619
30281,Livingstone,14120180324,2014-15 Wildfire,30/11/2014,1/12/2014,0.00187869
30282,Bulga Creek Number 3,14113080248,2014-15 Wildfire,30/11/2014,2/12/2014,0.08447471
30283,"Yango Trk, Howes Valley",14112980062,2014-15 Wildfire,29/11/2014,3/12/2014,12.79506521
30284,Terry's Creek,14112379385,2014-15 Wildfire,23/11/2014,4/12/2014,17.61480733
30297,Bulga Creek,14112479453,2014-15 Wildfire,23/11/2014,4/12/2014,13.11274498
30298,Bulga Creek Number 2,14113080224,2014-15 Wildfire,30/11/2014,4/12/2014,0.56976922
30299,"Wisemans Ferry Rd, Gunderman",14113080182,2014-15 Wildfire,30/11/2014,4/12/2014,0.43400765
30300,Pierces Valley,14112379319,2014-15 Wildfire,23/11/2014,5/12/2014,377.0635775
30301,Gorriks Creek,14113080174,2014-15 Wildfire,30/11/2014,6/12/2014,174.8935255
30302,Captains Creek NR,14111778550,2014-15 Wildfire,17/11/2014,24/11/2014,2.65867244
30303,Captains Creek NR,14102775880,2014-15 Wildfire,27/10/2014,2/11/2014,31.06743684
30304,Wog Wog Fire,14073167123,2014-15 Wildfire,31/07/2014,2/08/2014,8.76262708
30305,Round Waterhole,14111378023,2014-15 Wildfire,13/11/2014,4/12/2014,8817.437463
30306,Spring Creek,14112379240,2014-15 Wildfire,23/11/2014,1/12/2014,5.93924449
30307,Spring Creek,14112379240,2014-15 Wildfire,23/11/2014,1/12/2014,7.99601542
30308,Bobs Creek,14112379240,2014-15 Wildfire,23/11/2014,1/12/2014,0.41969627
30309,Old Station Creek,14112379240,2014-15 Wildfire,23/11/2014,1/12/2014,0.38561811
30311,Fish Hole Creek,14100873901,2014-15 Wildfire,8/10/2014,26/10/2014,3895.272127
30312,Featherstone Rd,14080167334,2014-15 Wildfire,1/08/2014,5/08/2014,37.53451818
30313,Featherstone Rd,14080167334,2014-15 Wildfire,1/08/2014,5/08/2014,26.84885788
30314,Tanban Rd,14071064882,2014-15 Wildfire,10/07/2014,29/07/2014,610.4381392
30315,Fowlers Rd,14112178914,2014-15 Wildfire,21/11/2014,26/11/2014,2.82688026
30316,Wackas,14070764558,2014-15 Wildfire,6/07/2014,9/07/2014,9.84066819
30317,Martindale Creek,14112679804,2014-15 Wildfire,26/11/2014,8/12/2014,30.95865439
30318,Deep Creek,14110376995,2014-15 Wildfire,1/11/2014,25/11/2014,492.5177563
30319,Wallaroo State Forest,14111778523,2014-15 Wildfire,17/11/2014,18/11/2014,1.82764927
30320,"Boundary Rd, Givran",14110877544,2014-15 Wildfire,8/11/2014,24/11/2014,523.6314257
30321,Chatham Creek Rd,14110176566,2014-15 Wildfire,31/10/2014,6/11/2014,108.1922146
30322,Barrington Tops Forest Road,14100273078,2014-15 Wildfire,2/10/2014,2/10/2014,0.01364883
30323,Oxley Highway,14110877621,2014-15 Wildfire,8/11/2014,15/11/2014,120.2587243
30324,McGilvray Rd,14071064900,2014-15 Wildfire,10/07/2014,21/07/2014,662.0614425
30325,Drews Fire,14112879990,2014-15 Wildfire,28/11/2014,1/12/2014,0.23984811
30326,Old Highway,14110376994,2014-15 Wildfire,2/11/2014,26/11/2014,1240.16876
30327,"Garlings Road, Goonoo Forest",14112479604,2014-15 Wildfire,30/11/2014,3/12/2014,111.6020151
30328,Telephone Line Rd,14120480781,2014-15 Wildfire,4/12/2014,8/12/2014,23.1752613
30329,Split Rail Ck,14121081287,2014-15 Wildfire,10/12/2014,14/12/2014,268.9453039
30330,Henry Head East,14110477060,2014-15 Wildfire,3/11/2014,6/11/2014,7.43802768
30333,Four Mile Ridge,14091871450,2014-15 Wildfire,18/09/2014,25/09/2014,433.8671474
30334,Ironbark,14110276856,2014-15 Wildfire,2/11/2014,6/11/2014,3.0669821
30335,Branch Creek,14111478171,2014-15 Wildfire,14/11/2014,24/11/2014,775.0964675
30336,Morven Trl,14112379224,2014-15 Wildfire,23/11/2014,26/11/2014,1.05378058
30337,Answer Gully Fire,14112379220,2014-15 Wildfire,23/11/2014,24/11/2014,0.63043876
30338,Cangai Rd Fire,14112479460,2014-15 Wildfire,24/11/2014,26/11/2014,2.53332592
30339,Carpet Snake Trl,14112479526,2014-15 Wildfire,24/11/2014,27/11/2014,11.79110907
30340,Red Soil Gully,14112379242,2014-15 Wildfire,23/11/2014,26/11/2014,0.83071746
30341,Springs Road Fire,14112379264,2014-15 Wildfire,23/11/2014,8/12/2014,183.5449041
30342,Glen Nevis,14112479563,2014-15 Wildfire,24/11/2014,27/11/2014,2.15006679
30343,"Newholme Rd, Armidale",14111177881,2014-15 Wildfire,11/11/2014,15/11/2014,0.43400669
30344,Chinook,14113080275,2014-15 Wildfire,24/11/2014,9/12/2014,4.06373209
30345,Yarrowitch Junction,14102675789,2014-15 Wildfire,26/10/2014,21/11/2014,5249.570038
30346,Jackeys Creek,14120380633,2014-15 Wildfire,3/12/2014,4/12/2014,0.79615907
30347,Old Grafton Rd Newton Boyd,14112579735,2014-15 Wildfire,25/11/2014,28/11/2014,1.14125046
30348,"Mcclymount Rd, Camp Creek",14112579744,2014-15 Wildfire,25/11/2014,27/11/2014,5.87738892
30349,"Mccowens Rd, Bolivia",14112479470,2014-15 Wildfire,24/11/2014,3/12/2014,43.66079314
30350,"Mccowens Rd, Bolivia",14112479470,2014-15 Wildfire,24/11/2014,3/12/2014,27.49938788
30351,"Yetman Rd, Coolatai",14111177897,2014-15 Wildfire,11/11/2014,17/11/2014,4.22902709
30352,Mummel Gulf,14102675740,2014-15 Wildfire,26/10/2014,3/11/2014,258.0306565
30353,"Cooraldooral Trl Fire, Nymboida NP",14102475491,2014-15 Wildfire,24/10/2014,5/12/2014,13231.66
30354,Cox's Road,14112379275,2014-15 Wildfire,23/11/2014,26/11/2014,0.40787619
30355,Bolivia Hill Grass Fire,14112279050,2014-15 Wildfire,22/11/2014,25/11/2014,4.24169981
30357,"River Rd, Yanco",14121281468,2014-15 Wildfire,12/12/2014,18/12/2014,9.79723594
30358,"Kyalite Rd, Kyalite",14121882034,2014-15 Wildfire,18/12/2014,23/12/2014,4.53711874
30359,"Cabbage Tree Rd, Ash Island",14122082196,2014-15 Wildfire,20/12/2014,21/12/2014,0.08445746
30368,"Hunthawang Lachlan River Rd, Wallanthery",14120180408,2014-15 Wildfire,1/12/2014,6/12/2014,0.03302198
30369,Lightning Strike Hunthawang NP,14112679784,2014-15 Wildfire,23/11/2014,26/11/2014,1.78298676
30376,"Bowman River Rd, Bowman",14073167100,2014-15 Wildfire,31/07/2014,14/08/2014,1092.891153
30378,Gilmore Fire,14100273134,2014-15 Wildfire,2/10/2014,10/10/2014,418.7621971
30379,Caswell Fire,14093072831,2014-15 Wildfire,30/09/2014,1/10/2014,4.32361126
30390,Tallowa Dam Rd Fire,14110677333,2014-15 Wildfire,6/11/2014,18/11/2014,0.79474722
30391,Old Swan Bay Rd - Swan Bay,14110176613,2014-15 Wildfire,1/11/2014,5/11/2014,1878.012767
30392,Old Swan Bay Rd - Ferodale,14092972653,2014-15 Wildfire,29/09/2014,29/09/2014,1.34633562
30393,Dewitt Trail Fire,14102575640,2014-15 Wildfire,25/10/2014,2/11/2014,132.1356226
30394,Monkeycott Bluff,14102575633,2014-15 Wildfire,25/10/2014,12/11/2014,2491.473482
30395,Limeburners Creek Road,14110276878,2014-15 Wildfire,2/11/2014,5/11/2014,993.8572219
30396,"Bobbiwaa Forest, Courrada",14110777427,2014-15 Wildfire,7/11/2014,10/11/2014,18.38671175
30397,Mount Waa,14110677397,2014-15 Wildfire,6/11/2014,21/11/2014,87.94401445
30399,Mt Canobla,14102675728,2014-15 Wildfire,26/10/2014,28/10/2014,1.03036233
30400,Drip Stone,14102675803,2014-15 Wildfire,26/10/2014,31/10/2014,0.12861196
30401,Little Crater Ridge,14110176639,2014-15 Wildfire,1/11/2014,6/11/2014,1.07359425
30402,Blackwater 1,14110276782,2014-15 Wildfire,2/11/2014,20/11/2014,889.9687377
30403,Mt Durumbang,14110276797,2014-15 Wildfire,2/11/2014,6/11/2014,11.6019407
30404,Blackwater 2,14110276807,2014-15 Wildfire,2/11/2014,6/11/2014,36.84088898
30405,Wolgan Valley Escarpment,14110276795,2014-15 Wildfire,2/11/2014,6/11/2014,5.1365898
30406,Wolgan River,14110577211,2014-15 Wildfire,5/11/2014,7/11/2014,2.84044389
30407,Megalith Ridge,14110677320,2014-15 Wildfire,5/11/2014,6/11/2014,0.58677261
30408,Solitary,14110677357,2014-15 Wildfire,6/11/2014,7/11/2014,0.27087068
30409,Murrumbo,14110677377,2014-15 Wildfire,6/11/2014,11/11/2014,0.55999948
30410,Reedy Creek,14110677381,2014-15 Wildfire,5/11/2014,8/11/2014,0.43503495
30411,"Spring Gully, Wollar",14111077792,2014-15 Wildfire,10/11/2014,16/11/2014,9.75247225
30412,"Spring Gully, Wollar",14111077792,2014-15 Wildfire,10/11/2014,16/11/2014,0.13816365
30413,"Spring Gully, Wollar",14111077792,2014-15 Wildfire,10/11/2014,16/11/2014,0.05216462
30414,Old Settlers 2,14112379227,2014-15 Wildfire,23/11/2014,28/11/2014,0.08440037
30425,Yarrada Fire,14092372010,2014-15 Wildfire,23/09/2014,25/09/2014,0.6837397
30426,"Eskdale Rd Complex Fire, Bathurst",14113080154,2014-15 Wildfire,30/11/2014,4/12/2014,2.9483544
30427,"Eskdale Rd Complex Fire, Bathurst",14113080154,2014-15 Wildfire,30/11/2014,4/12/2014,17.71536392
30428,"Eskdale Rd Complex Fire, Bathurst",14113080154,2014-15 Wildfire,30/11/2014,4/12/2014,2.4814499
30429,"Eskdale Rd Complex Fire, Bathurst",14113080154,2014-15 Wildfire,30/11/2014,4/12/2014,2.05894811
30430,Dudleys Rd Fire - Millewa,14120480767,2014-15 Wildfire,4/12/2014,14/12/2014,12.74338429
30431,Gulpa Island,14120480753,2014-15 Wildfire,4/12/2014,18/12/2014,19.06328868
30432,McCartneys rd,14120981228,2014-15 Wildfire,9/12/2014,13/12/2014,8.88099446
30434,John Oxley Drive Davidson,14122082203,2014-15 Wildfire,20/12/2014,22/12/2014,0.26552482
